ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
349,PRINTED STATIONERY,20,STATIONARY,863963,10-Aug-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,150,,,,,10,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,1500,449,,,,,10,1500,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,863967,11-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,34,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,863974,11-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,210,,,,,1,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,210,32,,,,,1,210,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,863975,11-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,330,,,,,5,5811621001,5811621001,DAILY STITCHING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 100 SET . (---) (L-C) (Consumable-Local),NOS,1650,45,,,,,5,1650,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864204,12-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,210,,,,,1,5489921001,5489921001,"DAILY PACKING PLAN & PROGRESS REPORT  WHITE,PINK DUPLICATE TYPE ONE SIDE PRINTING 100 PAGES ( 50 SET) CARBONIZED (---) (Consumable-Local)",BKS,210,38,,,,,3,770,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864204,12-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,210,,,,,1,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,210,31,,,,,3,770,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864204,12-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,350,,,,,1,5490221001,5490221001,PACKING TRANSFER TO WAREHOUSE BOOK 100 SET 200 PAGES NCR PAPER 1-WHITE 2-GREEN DUPLICATE CARBONIZED (---) (Consumable-Local),BKS,350,13,,,,,3,770,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864441,12-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,70,,,,,6,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,420,194,,,,,13,2970,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864441,12-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,370,,,,,5,5811321001,5811321001,CUTTING DIAGRAM WITH RANGE WISE WASTAGE REPORT CARBONIZE(2) ONE SIDE A3 100 SET . (---) (L-C) (Consumable-Local),NOS,1850,36,,,,,13,2970,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864441,12-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,350,,,,,2,5489321001,5489321001,DAILY CUTTING REPORT DUPLICATE CARBONIZED SINGLE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),BKS,700,15,,,,,13,2970,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864456,12-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,70,,,,,1,6285921001,6285921001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05-MR NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,43,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,175,,,,,15,5494821001,5494821001,INLINE PACKING INSPECTION BOTH SIDE PRINT ONE COLOR JOB 200 PAGES LEGAL SIZE PAPER (---) (Consumable-Local),BKS,2625,0,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,175,,,,,60,5810921001,5810921001,INLINE STITCHING INSPECTION REPORT NON-CARBONIZE TWO SIDE A3 200 PAGES . (---) (L-C) (Consumable-Local),NOS,10500,0,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,175,,,,,60,5811021001,5811021001,INLINE CHECKING INSPECTION REPORT NON-CARBONIZE TWO SIDE A3 200 PAGES . (---) (L-C) (Consumable-Local),NOS,10500,0,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,135,,,,,30,5495021001,5495021001,METAL DETECTOR 9-POINT CALIBRATION  SINGLE SIDE PRINT ONE COLOR JOB 200 PAGES A-4 PAPER SIZE (---) (Consumable-Local),BKS,4050,0,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,180,,,,,15,5683721001,5683721001,STITCHING CHANGEOVER REPORT  PAD 200 PAGES BOTH SIDE PRINTING PAPER SIZE LEGAL (---) (L-C) (Consumable-Local),NOS,2700,0,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,90,,,,,14,5975821001,5975821001,PACKING CHANGEOVER REPORT NON-CARBONIZE TWO SIDE A4 100 PAGES . (---) (L-C) (Consumable-Local),NOS,1260,0,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864513,12-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,350,,,,,15,5491121001,5491121001,PACKING N.C.P REPORT DUPLICATE CARBONIZED ONE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),PAD,5250,40,,,,,209,36885,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,864595,13-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,370,,,,,3,5811321001,5811321001,CUTTING DIAGRAM WITH RANGE WISE WASTAGE REPORT CARBONIZE(2) ONE SIDE A3 100 SET . (---) (L-C) (Consumable-Local),NOS,1110,33,,,,,3,1110,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865399,17-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,70,,,,,1,6285921001,6285921001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05-MR NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,42,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865402,17-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,250,,,,,5,5811821001,5811821001,DAILY CHECKING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 50 SET . (---) (L-C) (Consumable-Local),NOS,1250,16,,,,,5,1250,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865537,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,150,,,,,10,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,1500,419,,,,,10,1500,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865852,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,350,,,,,3,5489421001,5489421001,STITCHING STATUS REPORT DUPLICATE CARBONIZED SINGLE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),BKS,1050,28,,,,,41,9070,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865852,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,330,,,,,10,5811621001,5811621001,DAILY STITCHING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 100 SET . (---) (L-C) (Consumable-Local),NOS,3300,35,,,,,41,9070,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865852,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,180,,,,,4,5811421001,5811421001,DAILY SHARP TOOLS REPORT NON-CARBONIZE ONE SIDE A4 100 PAGES . (---) (L-C) (Consumable-Local),NOS,720,9,,,,,41,9070,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865852,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,250,,,,,4,5811821001,5811821001,DAILY CHECKING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 50 SET . (---) (L-C) (Consumable-Local),NOS,1000,12,,,,,41,9070,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865852,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,150,,,,,20,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,3000,419,,,,,41,9070,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,865924,20-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,70,,,,,1,6285921001,6285921001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05-MR NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,41,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,866047,21-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,32,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,866059,21-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,70,,,,,1,6285921001,6285921001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05-MR NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,40,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,866080,21-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,32,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,866484,24-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,190,,,,,7,6012621001,6012621001,STORE ISSUE NOTE CARBONIZE(2) TWO SIDE A4 100 PAGES WHITE AND PINK (---) (L-C) (Consumable-Local),NOS,1330,0,,,,,7,1330,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867048,25-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,70,,,,,1,6285021001,6285021001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05 (16J) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,3,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867129,26-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,350,,,,,8,5489421001,5489421001,STITCHING STATUS REPORT DUPLICATE CARBONIZED SINGLE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),BKS,2800,20,,,,,8,2800,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867324,27-Aug-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,70,,,,,1,6285821001,6285821001,BROKEN NEEDLE REPLACEMENT BOOK DF-M20 NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,14,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867363,26-Aug-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,150,,,,,7,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,1050,412,,,,,7,1050,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867471,27-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,150,,,,,10,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,1500,392,,,,,10,1500,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867604,28-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,70,,,,,1,6285721001,6285721001,BROKEN NEEDLE REPLACEMENT BOOK DC X 27 (11J) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,59,,,,,2,140,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867604,28-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,31,,,,,2,140,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867608,27-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,150,,,,,10,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,1500,392,,,,,10,1500,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,867985,30-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,150,,,,,20,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,3000,372,,,,,20,3000,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868071,30-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,70,,,,,1,6285921001,6285921001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05-MR NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,39,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868312,30-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,300,,,,,5,5489221001,5489221001,FINAL CUTTING REPORT DUPLICATE CARBONIZED SINGLE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),BKS,1500,3,,,,,45,8800,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868312,30-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,70,,,,,25,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,1750,164,,,,,45,8800,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868312,30-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,370,,,,,15,5811321001,5811321001,CUTTING DIAGRAM WITH RANGE WISE WASTAGE REPORT CARBONIZE(2) ONE SIDE A3 100 SET . (---) (L-C) (Consumable-Local),NOS,5550,18,,,,,45,8800,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868316,30-Aug-21,,,90219,90219,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Packing-General,,,210,,,,,3,5490121001,5490121001,METAL FREE ZONE ENTRY REPORT SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,630,15,,,,,3,630,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868419,30-Aug-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,70,,,,,5,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,350,164,,,,,5,350,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868457,01-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,70,,,,,1,6285021001,6285021001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05 (16J) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,2,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868794,01-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,29,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,868889,01-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,29,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869261,02-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,26,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869312,02-Sep-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,26,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869333,02-Sep-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,70,,,,,1,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,26,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869336,02-Sep-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,70,,,,,4,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,280,160,,,,,4,280,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869387,02-Sep-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,210,,,,,1,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,210,30,,,,,1,210,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869489,03-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,70,,,,,1,6285721001,6285721001,BROKEN NEEDLE REPLACEMENT BOOK DC X 27 (11J) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70,58,,,,,1,70,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869501,06-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,330,,,,,10,5811621001,5811621001,DAILY STITCHING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 100 SET . (---) (L-C) (Consumable-Local),NOS,3300,19,,,,,38,8950,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869501,06-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,210,,,,,3,5490121001,5490121001,METAL FREE ZONE ENTRY REPORT SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,630,6,,,,,38,8950,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869501,06-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,325,,,,,6,5489521001,5489521001,ACCESSORIES ISSUANCE LOG DUPLICATE CARBONIZED 100 SET 200 PAGES ONE COLOR JOB SINGLE SIDE PRINT (---) (Consumable-Local),BKS,1950,14,,,,,38,8950,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869501,06-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,370,,,,,3,5491021001,5491021001,N.C.P REPORT (CHECKING) DUPLICATE CARBONIZED ONE SIDE PRINT ONE COLOR JOB 100 SET 200 PAGES (---) (Consumable-Local),PAD,1110,18,,,,,38,8950,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869501,06-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,70,,,,,10,5489121001,5489121001,IDENTIFICATION FORM SINGLE PAPER ONE SIDE PRINT ONE COLOR JOB 200 PAGES (---) (Consumable-Local),PAD,700,150,,,,,38,8950,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869501,06-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,210,,,,,6,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,1260,24,,,,,38,8950,,38086160.02,,,783755340.3,
349,PRINTED STATIONERY,20,STATIONARY,869605,03-Sep-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,325,,,,,1,5489521001,5489521001,ACCESSORIES ISSUANCE LOG DUPLICATE CARBONIZED 100 SET 200 PAGES ONE COLOR JOB SINGLE SIDE PRINT (---) (Consumable-Local),BKS,325,20,,,,,1,325,,38086160.02,,,783755340.3,
